id,nomination_type,game_id,user_id,description,theme_id,is_winner
710,0,567,74,"A remake of the original Metroid where the player controls bounty hunter Samus Aran, who travels to planet Zebes after learning that the Space Pirates are experimenting with Metroids, hostile parasitic creatures.",30,1
711,0,248,9,"Advertised as a “CD Rom game on a cartridge”, with hand drawn backdrops and rotoscoped animations. The best selling French game of all time! Second sequel should be dropping this year too, so great time to play/replay the OG.",30,0
712,0,568,163,Beneath a Steel Sky is a point and click adventure game devised by director Charles Cecil and Watchman's comic book artist Dave Gibbons wich takes place in a distopian future.,30,0
713,0,569,108,"Fly around levels and shoot everything that moves in this hectic, colourful, explosion-filled multidirectional 2d shmup from Treasure.",30,0
714,0,570,107,"A fan retelling of the Game Boy title Metroid II, we continue Bounty Hunter Samus Aran's adventures, now on SR388, the home world of the titular Metroid species",30,0
715,0,105,162,"Try out the legendary Super Metroid in a whole new way! Hyper Metroid is a hack made to give a new experience to something you've already played. Made for all ranges of players, this is no Kaizo Mario hack.",30,0
716,0,571,20,"As the pilot of the titular Iron Soldier, it's your mission to protect the United Republic from the evil Penta Corp.",30,0
717,0,572,104,"It's an RTS game from Aliens vs Predators franchise. You can play as Colonial Marines, Predators, and Aliens. Which one will you play as? Each factions have their own strengths and weaknesses. ",30,0
718,0,573,129,"There is a reason why Doug is namedropped twice in the game title. He’s bigger than life, and you can join him in his first, and last, video game, in which each player gets a different experience: beating the game consists of completing 3 quests randomly selected out of 20+ different ones, and ultimately meeting patty mayo in one of many possible endings.",31,0
719,0,574,35,"Platform the chemical plant,  drive the Batmobile in Gotham city,  Solve the puzzle and identify the items tainted with the Joker’s poison.  Fly the batwing and ultimately climb the Gotham cathedral and confront the Joker",31,0
720,0,575,51,It's a fighting game based off a fighting movie based off a fighting game. What more is there to say?,31,0
721,0,576,65,"The game is focused around the Mariner's (the main character) trimaran, which the player moves around a 3-D world, shooting enemies on personal water crafts called Smokers. It is a form of 3D shoot 'em up, similar to that of the All-Range Mode in Star Fox 64.",31,0
722,0,577,1,"One of Capcom's final (and greatest) entries into the side-scrolling beat-em-up genre, choose from one of 6 different playable characters in this fantasy romp through the Dungeons & Dragons universe with light RPG elements.",31,0
723,0,526,85,A fun 3D beat-‘em-up with fighting game mechanics and a Die Hard license thrown in. ,31,0
724,0,578,11,Play as the Simpsons family and Abu in this gta-esque game to uncover the mysterious things happening in Springfield.,31,0
725,0,579,74,"A 3D-platformer collect-a-thon where you play as SpongeBob, Patrick, and Sandy to stop Plankton's army of robots  from destroying Bikini Bottom. An updated Rehydrated version of this game is also available.",31,0
726,0,580,130,,31,0
727,0,351,100,"Travel back to a simpler time and play ""classic games"" with the inimitable Shinya Arino. Kachō On!",31,0
728,0,581,162,"Embark on a journey with Ed and Al in this beat-em-up. They take a break from their main story of searching for the Philosopher's Stone and track  down a new object called the ""Philosopher's Catalyst"". Will this new object be what they've been searching for all this time?!",31,0
729,0,582,112,"Rogue Spear focuses on realism, planning, strategy and teamwork.",31,0
730,0,30,34,"Some souls need to be killed? Sounds like a job for the Shadow Man. Venture into the underworld and collect the Dark Souls as the Shadow Man, platforming and shooting your way to victory. Based on the comic of the same name.",31,0
731,0,583,131,"Based on Dororo by the god of Manga Osama Tezuka, the main character must travel and battle demons to regain body his parts that were taken at birth.",31,0
732,0,584,122,"Set after the events of the anime series, .hack//Sign, the games focus on the character Kite and his quest to discover why some users have become comatose in the real world as a result of playing The World--the most popular action MMORPG ever made.",31,0
733,0,585,20,"Who would win in a fight between Goku and Naruto ? Gon Freks and Ichigo ? Bobobo-bo and Aralé? It's time to settle the debate with this fighting game featuring more than 300 manga characters from Jump magazine, with 56 of them playable.",31,0
734,0,586,66,It’s Batman! Defeat the Joker save the city. ,31,0
735,0,587,125,Travel around the world in the greatest NES platformer as Scrooge McDuck to become the world’s richest duck. ,31,0
736,0,588,119,,31,0
737,0,318,58,Play as Mickey or Donald as they use their magic capes to go through the world of illusion in one of the best platformers on the genesis. This game has no right to be as good as it is. Plus it's a nice short 2 hour jaunt. May contain violence.,31,1
738,0,589,7,"Buster Busts Loose might be one of the most lovely crafted licensed games in existence. So much fan service and attention to detail to replicate the show as much as possible, from transitions between each level them reminiscing introducing the next cartoon, to the awesome 16-bit compilations of the show’s tunes. Konami could have just made a platformer and called it a day but they didn’t, they went all out.",31,0
739,0,590,1,Enjoy the pinnacle of 2D platforming with some great graphics and amazing soundtrack (Mega Drive for original music). Everyone needs to play this at least once in their lifetime.,31,0
740,0,591,132,"Infamous among all 90's kids, this side scrolling platformer is one of the best movie tie-in games ever released. Follow Simba in his journey from a young cub to king of pride rock.",31,0
741,0,592,133,"Search for Reptar follows the cartoon's main character, Tommy Pickles, who has lost his Reptar puzzle. It features stages that are typically based on episodes from the television show. It is a 3D platform game which requires players to control several of the main characters in order to accomplish the goals.",31,0
742,0,593,127,It's a jet no it's a robot now it's a mash up of both! Transforming mecha destroying alien scum it's Robotech need I say more.,31,0
743,0,306,13,"Zoids are big mechs in the shap of animals that might have feelings but definitely have guns. Use them to navigate a weird time travel storyline and beat up other robots. Pretty great game, and the retranslation patch fixes the weird nonsense story.",31,0
744,0,594,27,Play through the story of DB/DBZ from the 23rd Tenkaichi Budokai through the epic Saiyan Saga in this turn-based RPG!,31,0
745,0,309,50,"Amnesiac player character awakes aboard a doomed starship and must escape and discover the secrets of his or her past whilst unravelling a Galaxy-spanning Sith plot. Considered one of the greatest RPGs ever made, take on the role of a Jedi and either save or doom the galaxy through your choices. Featuring a rich dialogue-filled plot, DnD 3e based combat system, plenty of weapon and power choices, and a rich cast of supporting characters and squad members to bring aboard the super cool Ebon Hawk freighter.",31,0
